_id,OBJECTID,Animal_Lab_ID,Event,Date,SpeciesNameEng,RegionEng,Species,SettlementEng,LocationNotSettlementEng,Year,Month
909,402,A00278493,27.0,2016-12-11,Fox,Negev,V,Yotvata,,2016,12
910,225,A00278432,26.0,2016-12-11,Dog,Galil Maaravi,VII A,Kefar Weradim,,2016,12
911,221,A00277340,25.0,2016-11-28,Fox,Negev,V,Zofar,,2016,11
912,211,A00276260,24.0,2016-11-15,Fox,Galil Golan,I,Kerem Ben Zimra,,2016,11
913,401,A00272783,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
914,403,A00272781 ,22.0,2016-09-30,Jackal,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,9
915,205,A00272782 ,23.0,2016-09-30,Dog,Galil Golan,I,Kefar Hoshen,,2016,9
916,409,A00271953,21.0,2016-09-22,Fox,Galil Golan,I,Metula,,2016,9
917,166,A00​271598,20.0,2016-09-19,Jackal,Galil Golan,VII B,Afiqim,,2016,9
918,408,A00271445,19.0,2016-09-18,Fox,Galil Golan,I,Metula,,2016,9
919,200,A00270091,18.0,2016-08-31,Jackal,Galil Maaravi,VII A,Me'Ona,,2016,8
920,210,A00269944,17.0,2016-08-30,Dog,Galil Maaravi,VII A,Hosen,,2016,8
921,253,A00269112,16.0,2016-08-19,Cattle,Galil Golan,VII A,Ghajar,,2016,8
922,398,A00267273001,15.0,2016-07-29,Dog,Amakim,VII A,Hamadya,,2016,7
923,397,A00263334001,14.0,2016-06-16,Dog,Galil Golan,VII A,Metula,,2016,6
924,251,A00259228,13.0,2016-04-27,Cattle,Galil Golan,VII B,Mevo Hamma,,2016,4
925,406,A00258021,12.0,2016-04-12,Fox,Negev,V,Yotvata,,2016,4
926,203,A00257556,11.0,2016-04-05,Dog,Galil Maaravi,VII A,Elqosh,,2016,4
927,218,A00256749,10.0,2016-03-28,Dog,Galil Maaravi,VII A,Ma'Alot-Tarshiha,,2016,3
928,410,A00256023,9.0,2016-03-16,Cattle,Galil Maaravi,VII A,Fassuta,,2016,3
929,412,A00253203,8.0,2016-02-15,Jackal,Galil Golan,VII A,Qiryat Shemona,,2016,2
930,411,A00252850,7.0,2016-02-10,Horse,Galil Golan,I,Qiryat Shemona,,2016,2
931,405,A00252733,6.0,2016-02-09,Dog,Galil Golan,VII A,Qiryat Shemona,,2016,2
932,399,A00252285,5.0,2016-02-04,Cattle,Galil Maaravi,VII A,Fassuta,,2016,2
933,404,A00251787,4.0,2016-01-31,Dog,Galil Golan,VII A,Dishon,,2016,1
934,194,A00250591,2.0,2016-01-17,Dog,Galil Golan,VII A,Jish(Gush Halav),,2016,1
935,400,A11541124,1.0,2016-01-07,Cattle,Galil Golan,VII A,Malkiyya,,2016,1
936,383,A00248754,27.0,2015-12-27,Cattle,Galil Golan,VII,Malkiyya,,2015,12
937,386,A00248021,26.0,2015-12-17,Cattle,Galil Golan,I,Mas'Ade,,2015,12
938,393,A00247459,25.0,2015-12-12,Jackal,Galil Maaravi,VII,Shetula,,2015,12
939,394,A00246969,24.0,2015-12-07,Jackal,Galil Maaravi,I,Shetula,,2015,12
940,396,A00246111,23.0,2015-11-30,Dog,Galil Golan,VIIA,Yir'On,,2015,11
941,381,A00245755,22.0,2015-11-24,Cattle,Galil Golan,I,Kefar Szold,,2015,11
942,387,A00245754,21.0,2015-11-24,Cattle,Galil Golan,VII,Kefar Szold,,2015,11
943,391,A00245753,20.0,2015-11-23,Cattle,Galil Golan,I,Mas'Ade,,2015,11
944,388,A00242858,19.0,2015-10-23,Dog,Galil Golan,VII,Kefar Szold,,2015,10
945,207,A00242714,18.0,2015-10-21,Dog,Galil Golan,VII,Yir'On,,2015,10
946,382,A00242036,17.0,2015-10-13,Cattle,Galil Golan,VII,Shamir,,2015,10
947,217,A00241304,16.0,2015-10-07,Jackal,Galil Maaravi,VII,Shetula,,2015,10
948,257,A00240773,15.0,2015-09-24,Badger,Galil Golan,VII,Ramot,,2015,9
949,392,A00239012,14.0,2015-08-31,Dog,Galil Golan,VII,Mas'Ade,,2015,8
950,222,A00235933,13.0,2015-07-27,Fox,Negev,VII,Samar,,2015,7
951,206,A00235454,12.0,2015-07-21,Cattle,Galil Maaravi,VII,Shomera,,2015,7
952,413,"A00232108
",11.0,2015-06-15,Dog,Galil Maaravi,VII,Abbirim,,2015,6
953,384,A00230844,10.0,2015-06-01,Dog,Galil Golan,VII,Meron,,2015,6
954,389,A00230474,9.0,2015-05-27,Dog,Galil Golan,VII,Meron,,2015,5
955,219,A00229689,7.0,2015-05-19,Dog,Galil Maaravi,VII,Adamit,,2015,5
956,390,A00229771,8.0,2015-05-19,Dog,Galil Golan,VII,Meron,,2015,5
957,395,A00229546,6.0,2015-05-16,Wolf,Galil Golan,VII,Ein Qiniyye,,2015,5
958,385,A00222839,5.0,2015-02-19,Dog,Galil Golan,VII,Dishon,,2015,2
959,246,A00221830,4.0,2015-02-08,Cat,Galil Golan,VII,Natur,,2015,2
960,245,A00221303,3.0,2015-02-02,Wolf,Galil Golan,VII,Odem,,2015,2
961,154,A00221167,2.0,2015-01-30,Dog,Galil Golan,VII,Metula,,2015,1
962,374,A00218962,14.0,2014-12-31,Dog,Galil Golan,VII,Sha'Al,,2014,12
963,216,A00218379,13.0,2014-12-28,Fox,Negev,I,Yotvata,,2014,12
964,379,A00217540,11.0,2014-12-17,Wolf,Galil Golan,VII,Buq'Ata,,2014,12
965,377,A00217539,10.0,2014-12-17,Wolf,Galil Golan,VII,Mas'Ade,,2014,12
966,373,A00217549,12.0,2014-12-17,Dog,Galil Golan,VII,Lahavot Habashan,,2014,12
967,375,A00215280,9.0,2014-11-21,Dog,Galil Golan,VII,Allone Habashan,,2014,11
968,380,A00214486,8.0,2014-11-12,Wolf,Galil Golan,VII,Dan,,2014,11
969,378,A00214084,7.0,2014-11-09,Jackal,Galil Golan,VII,Lahavot Habashan,,2014,11
970,223,A00210619,6.0,2014-09-23,Fox,Negev,I,Yahel,,2014,9
971,376,A00209626,5.0,2014-09-11,Jackal,Galil Golan,VII,Merom Golan,,2014,9
972,372,A00209101,4.0,2014-09-09,Badger,Galil Golan,VII,Shamir,,2014,9
973,170,A00193267,3.0,2014-03-06,Wolf,Galil Golan,VII,Ginnosar,,2014,3
974,256,A00189879,2.0,2014-01-30,Cattle,Galil Golan,VII,Ramat Magshimim,,2014,1
975,133,A00182563,115.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
976,134,A00182564,116.0,2013-11-03,Cattle,Amakim,VII,Kefar Yehoshua,,2013,11
977,141,A00182394,26.0,2013-10-30,Dog,Hasharon,VII,Pardes Hanna-Karkur,,2013,10
978,145,A00160170,127.0,2013-10-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,10
979,146,A00160191,128.0,2013-10-02,Dog,Galil Golan,VII,Qidmat Zevi,,2013,10
980,132,A00179680,25.0,2013-09-30,Cattle,Amakim,I,Kefar Yehoshua,,2013,9
981,131,A00179673,24.0,2013-09-30,Cattle,Amakim,I,Bet Zeid,,2013,9
982,152,A00178189,134.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
983,151,A00178186,133.0,2013-09-08,Dog,Galil Golan,VII,Sha'Al,,2013,9
984,126,A00177353,21.0,2013-08-26,Jackal,Galil Golan,I,Ortal,,2013,8
985,128,A00171915,109.0,2013-06-24,Dog,Galil Golan,VII,Eli-Ad,,2013,6
986,138,A00157340,120.0,2013-06-01,Wolf,Galil Golan,VII,Merom Golan,,2013,6
987,130,A00169651,111.0,2013-05-30,Dog,Galil Golan,VII,Ani'Am,,2013,5
988,147,A00168537,18.0,2013-05-20,Dog,Galil Golan,VII,Dan,,2013,5
989,149,A00168251,131.0,2013-05-16,Dog,Galil Golan,VII,Senir,,2013,5
990,144,A00159861,126.0,2013-05-02,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,5
991,150,A00159878,132.0,2013-05-02,Dog,Galil Golan,VII,Sha'Al,,2013,5
992,140,A00166971,16.0,2013-05-01,Dog,Amakim,VII,Newe Ur,,2013,5
993,148,A00166686,130.0,2013-04-29,Dog,Galil Golan,VII,Qeshet,,2013,4
994,129,A00165925,14.0,2013-04-22,Dog,Galil Golan,VII,Ani'Am,,2013,4
995,135,A00164350,117.0,2013-04-03,Horse,Galil Golan,VII,Majdal Shams,,2013,4
996,127,A00163886,108.0,2013-03-24,Dog,Galil Golan,VII,Eli-Ad,,2013,3
997,137,A00163015,11.0,2013-03-13,Dog,Galil Golan,VII,Mas'Ade,,2013,3
998,125,A00162598,106.0,2013-03-10,Dog,Galil Golan,VII,Avne Etan,,2013,3
999,139,A00162218,121.0,2013-03-05,Cattle,Galil Golan,VII,Merom Golan,,2013,3
1000,136,A00161890,8.0,2013-02-28,Dog,Shfela Vahar,VII,Peza'El,,2013,2
1001,142,A00160704,7.0,2013-02-14,Dog,Galil Golan,VII,,Beit Ha'Meches,2013,2
1002,143,A00159375,2.0,2013-01-28,Cattle,Galil Golan,VII,Qidmat Zevi,,2013,1
1003,248,A00154882,24.0,2012-12-09,Dog,Galil Golan,V7,Qazrin,,2012,12
1004,355,A00154876,23.0,2012-12-09,Dog,Galil Golan,V7,,Matsok Orvim,2012,12
1005,192,A00149422,22.0,2012-10-10,Cattle,Amakim,V7,Yizre'El,,2012,10
1006,356,A00147611,20.0,2012-09-10,Cattle,Galil Golan,V7,,Ramat Sirin,2012,9
1007,365,A00143617,19.0,2012-07-23,Cattle,Galil Golan,V7,,Ramat Sirin,2012,7
1008,371,A00142971,18.0,2012-07-16,Dog,Galil Golan,V7,Sha'Al,,2012,7
1009,190,A00141529,17.0,2012-06-29,Cattle,Galil Golan,V7,Kefar Kisch,,2012,6
1010,366,A00141128,15.0,2012-06-26,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
1011,360,A00140981,16.0,2012-06-26,Cattle,Galil Golan,V7,Shadmot Devora,,2012,6
1012,370,A00140975,13.0,2012-06-25,Dog,Galil Golan,V7,Majdal Shams,,2012,6
1013,359,A00140461,12.0,2012-06-19,Cattle,Amakim,V7,Sede Eliyyahu,,2012,6
1014,364,A00139959,11.0,2012-06-13,Dog,Galil Golan,V7,Mas'Ade,,2012,6
1015,361,A00139687,10.0,2012-06-11,Dog,Galil Golan,V7,Shamir,,2012,6
1016,176,A00139415,9.0,2012-06-07,Dog,Galil Golan,V7,Dafna,,2012,6
1017,367,A00140979,14.0,2012-06-05,Cattle,Galil Golan,V7,,Ramat Sirin,2012,6
1018,369,A00148072,21.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012,5
1019,185,A00138478,8.0,2012-05-29,Dog,Galil Golan,V7,Kefar Szold,,2012,5
1020,239,A00138475,7.0,2012-05-29,Dog,Galil Golan,V7,Eli-Ad,,2012,5
1021,363,A00135038,6.0,2012-04-16,Dog,Galil Golan,V7,Allone Habashan,,2012,4
1022,202,A00131607,5.0,2012-03-05,Fox,Galil Golan,V1,Malkiyya,,2012,3
1023,358,A00130443,4.0,2012-02-20,Jackal,Amakim,V7,Kefar Ruppin,,2012,2
1024,357,A00129268,3.0,2012-02-06,Sheep,Amakim,V7,En Harod(Me'Uhad),,2012,2
1025,368,A00127474,2.0,2012-01-16,Dog,Galil Golan,V7,Shamir,,2012,1
1026,362,A00126338,1.0,2012-01-03,Jackal,Galil Golan,V1,Avne Etan,,2012,1
1027,233,A00125110,32.0,2011-12-19,Dog,Shfela Vahar,VII,Jerusalem,,2011,12
1028,243,A00122715,30.0,2011-11-22,Cattle,Galil Golan,I,Ma'Ale Gamla,,2011,11
1029,338,A00123820,31.0,2011-11-05,Cattle,Galil Golan,I,Allone Habashan,,2011,11
1030,340,A00119672,28.0,2011-10-17,Wolf,Galil Golan,VII,Merom Golan,,2011,10
1031,167,A00120419,29.0,2011-09-27,Dog,Galil Golan,VII,Ashdot Ya'Aqov(Me'Uhad),,2011,9
1032,339,A00118118,27.0,2011-09-27,Dog,Galil Golan,VII,Majdal Shams,,2011,9
1033,252,A00114102,26.0,2011-08-15,Dog,Galil Golan,VII,Afiq,,2011,8
1034,341,A00108279,25.0,2011-06-16,Dog,Galil Golan,VII,En Ziwan,,2011,6
1035,343,A00104401,23.0,2011-05-05,Cat,Amakim,VII,Newe Etan,,2011,5
1036,334,A00104043,20.0,2011-05-02,Cattle,Amakim,VII,Newe Etan,,2011,5
1037,344,A00104047,22.0,2011-05-02,Cattle,Amakim,VII,Ma'Oz Hayyim,,2011,5
1038,337,A00104041,21.0,2011-05-02,Cattle,Galil Golan,I,Dishon,,2011,5
1039,345,A00103759,19.0,2011-04-28,Cattle,Amakim,VII,Newe Etan,,2011,4
1040,254,A00103607,16.0,2011-04-27,Dog,Galil Golan,VII,Ein Qiniyye,,2011,4
1041,346,A00103598,17.0,2011-04-27,Sheep,Amakim,VII,Newe Etan,,2011,4
1042,212,A00103358,15.0,2011-04-21,Jackal,Galil Golan,VII,Ma'Agan,,2011,4
1043,347,A00103141,14.0,2011-04-17,Dog,Galil Golan,VII,Majdal Shams,,2011,4
1044,348,A00101926,13.0,2011-04-04,Jackal,Amakim,VII,Ma'Oz Hayyim,,2011,4
1045,349,A00100898,11.0,2011-03-22,Horse,Galil Golan,I,Dishon,,2011,3
1046,336,A00099471,10.0,2011-03-06,Horse,Hasharon,VII,Ar'Ara,,2011,3
1047,159,A00098813,9.0,2011-02-25,Dog,Amakim,VII,En Harod(Me'Uhad),,2011,2
1048,174,A00098040,8.0,2011-02-17,Badger,Amakim,VII,Kefar Ruppin,,2011,2
1049,342,A00105320,24.0,2011-02-17,Cattle,Amakim,VII,Newe Etan,,2011,2
1050,350,A00097946,7.0,2011-02-16,Jackal,Amakim,VII,Merhavya(Moshav),,2011,2
1051,209,A00097636,6.0,2011-02-13,Dog,Hasharon,VII,Ar'Ara,,2011,2
1052,351,A00097401,5.0,2011-02-09,Dog,Galil Golan,I,Dishon,,2011,2
1053,354,A00103758,18.0,2011-01-28,Sheep,Amakim,VII,Newe Etan,,2011,1
1054,156,A00096026,4.0,2011-01-25,Jackal,Galil Golan,VII,Menahemya,,2011,1
1055,352,A00095469,3.0,2011-01-19,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011,1
1056,353,A00095322,2.0,2011-01-18,Cattle,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2011,1
1057,335,A00093925,12.0,2011-01-03,Badger,Galil Golan,VII,Shadmot Devora,,2011,1
1058,441,A00093477,54.0,2010-12-28,Dog,Galil Golan,I,Zefat,,2010,12
1059,332,A00093368,53.0,2010-12-27,Dog,Amakim,VII,Merhavya(Moshav),,2010,12
1060,197,A00092948,52.0,2010-12-22,Cat,Amakim,VII,Na'Ura,,2010,12
1061,168,A00092687,51.0,2010-12-20,Jackal,Galil Golan,VII,Ashdot Ya'Aqov(Ihud),,2010,12
1062,181,A00092532,50.0,2010-12-19,Cattle,Shfela Vahar,III,Kefar Warburg,,2010,12
1063,227,A00092471,49.0,2010-12-16,Cattle,Amakim,VII,Merav,,2010,12
1064,234,A00092358,48.0,2010-12-15,Jackal,Amakim,VII,Mehola,,2010,12
1065,231,A00092152,47.0,2010-12-13,Cattle,Galil Golan,I,Dishon,,2010,12
1066,333,A00091588,45.0,2010-12-06,Dog,Galil Golan,VII,Zefat,,2010,12
1067,322,A00091593,46.0,2010-12-06,Cattle,Amakim,VII,Hamadya,,2010,12
1068,199,A00090976,44.0,2010-11-30,Jackal,Galil Maaravi,I,Fassuta,,2010,11
1069,232,A00090997,42.0,2010-11-29,Dog,Galil Golan,VII,Qiryat Shemona,,2010,11
1070,184,A00090999,43.0,2010-11-29,Cattle,Amakim,VII,Hamadya,,2010,11
1071,247,A00090784,41.0,2010-11-26,Dog,Galil Golan,VII,Allone Habashan,,2010,11
1072,442,A00086302,40.0,2010-10-12,Jackal,Amakim,VII,Tirat Zevi,,2010,10
1073,196,A00085518,39.0,2010-10-05,Cat,Amakim,VII,Tayibe(Baemeq),,2010,10
1074,443,A00085050,38.0,2010-09-28,Fox,Amakim,VII,Kefar Tavor,,2010,9
1075,331,A00084553,37.0,2010-09-21,Dog,Amakim,VII,Merhavya(Moshav),,2010,9
1076,444,A00084391,36.0,2010-09-20,Sheep,Galil Golan,VII,Zefat,,2010,9
1077,155,A00084110,35.0,2010-09-16,Dog,Galil Golan,VII,Yavne'El,,2010,9
1078,330,A00083689,34.0,2010-09-13,Jackal,Amakim,VII,Bet She'An,,2010,9
1079,173,A00082520,33.0,2010-08-27,Jackal,Amakim,VII,Ma'Oz Hayyim,,2010,8
1080,177,A00081924,32.0,2010-08-23,Jackal,Amakim,VII,Sede Eliyyahu,,2010,8
1081,244,A00080771,31.0,2010-08-11,Wolf,Galil Golan,VII,Sha'Al,,2010,8
1082,178,A00080206,30.0,2010-08-05,Sheep,Galil Golan,VII,Shadmot Devora,,2010,8
1083,187,A00079863,29.0,2010-08-02,Dog,Galil Golan,VII,Kefar Blum,,2010,8
1084,259,A00079695,28.0,2010-07-30,Cat,Amakim,VII,Afula,,2010,7
1085,323,A00079287,27.0,2010-07-27,Cattle,Galil Golan,VII,Dalton,,2010,7
1086,329,A00079190,26.0,2010-07-27,Dog,Galil Golan,VII,En Ziwan,,2010,7
1087,198,A00078568,25.0,2010-07-19,Sheep,Galil Maaravi,VII,I'Billin,,2010,7
1088,157,A00077530,24.0,2010-07-08,Dog,Amakim,VII,Merhavya(Qibbuz),,2010,7
1089,164,A00074144,23.0,2010-06-05,Jackal,Amakim,VII,Mizra,,2010,6
1090,161,A00073352,22.0,2010-05-30,Jackal,Amakim,VII,En Harod (Ihud),,2010,5
1091,255,A00072200,21.0,2010-05-17,Dog,Galil Golan,VII,En Ziwan,,2010,5
1092,328,A00071553,20.0,2010-05-10,Dog,Galil Golan,VII,Majdal Shams,,2010,5
1093,179,A00069871,19.0,2010-04-22,Cattle,Galil Golan,VII,Hazore'Im,,2010,4
1094,258,A00068402,18.0,2010-04-06,Cattle,Galil Maaravi,VII,Akko,,2010,4
1095,327,A00067743,17.0,2010-03-23,Dog,Galil Golan,VII,Zefat,,2010,3
1096,325,A00067365,16.0,2010-03-21,Dog,Amakim,VII,Bet She'An,,2010,3
1097,208,A00067110,15.0,2010-03-16,Wolf,Amakim,VII,Muqeible,,2010,3
1098,228,A00067079,14.0,2010-03-16,Dog,Galil Golan,VII,Poriyya Illit,,2010,3
1099,321,A00066628,13.0,2010-03-10,Dog,Amakim,VII,Kefar Barukh,,2010,3
1100,175,A00066241,12.0,2010-03-04,Jackal,Amakim,VII,Newe Etan,,2010,3
1101,261,A00065829,11.0,2010-03-01,Dog,Amakim,VII,Bet She'An,,2010,3
1102,165,A00065229,10.0,2010-02-23,Dog,Amakim,VII,Kefar Barukh,,2010,2
1103,326,A00065036,9.0,2010-02-22,Dog,Galil Golan,VII,Zefat,,2010,2
1104,201,A00064740,8.0,2010-02-18,Jackal,Galil Golan,VII,Lavi,,2010,2
1105,162,A00063457,7.0,2010-02-04,Sheep,Amakim,VII,Hefzi-Bah,,2010,2
1106,169,A00063169,6.0,2010-02-02,Jackal,Amakim,VII,Nir Dawid (Tel Amal),,2010,2
1107,191,A00063048,5.0,2010-02-01,Cattle,Galil Golan,VII,Dalton,,2010,2
1108,324,A00062052,4.0,2010-01-20,Dog,Galil Golan,VII,Zefat,,2010,1
1109,260,A00061920,3.0,2010-01-18,Dog,Galil Golan,VII,Zefat,,2010,1
1110,250,A00061403,2.0,2010-01-11,Dog,Galil Golan,VII,Majdal Shams,,2010,1
1111,163,A00060878,1.0,2010-01-04,Dog,Amakim,VII,Bet Alfa,,2010,1
1112,440,A00060470,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
1113,280,A00059772​,57.0,2009-12-21,Dog,Galil Golan,VII,Gadot,,2009,12
1114,439,A00059772,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
1115,300,A00059558​,56.0,2009-12-17,Jackal,Galil Golan,VII,Menahemya,,2009,12
1116,438,A00059558,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
1117,299,A00059216​,55.0,2009-12-14,Dog,Galil Golan,VII,Menahemya,,2009,12
1118,295,A00059015​,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
1119,437,A00059215,54.0,2009-12-11,Dog,Galil Golan,VII,Kefar Szold,,2009,12
1120,436,A00059015,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
1121,279,A00058431​,53.0,2009-12-07,Jackal,Amakim,VII,Bet She'An,,2009,12
1122,224,A00057739​,52.0,2009-11-30,Cattle,Amakim,VII,Bet Rimmon,,2009,11
1123,435,A00058431,52.0,2009-11-30,Jackal,Amakim,VII,Rumat Heib,,2009,11
1124,290,A00060470​,58.0,2009-11-29,Dog,Galil Golan,VII,Hazor Hagelilit,,2009,11
1125,230,A00057476​,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
1126,433,A00057476,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
1127,284,A00057474​,50.0,2009-11-26,Dog,Amakim,VII,Gan Ner,,2009,11
1128,434,A00057739,51.0,2009-11-26,Jackal,Galil Golan,VII,Hazor Hagelilit,,2009,11
1129,283,A00057101​,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
1130,432,A00057474,49.0,2009-11-23,Dog,Amakim,VII,Gan Ner,,2009,11
1131,431,A00057102,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
1132,276,A00056787​,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
1133,430,A00056791,47.0,2009-11-19,Jackal,Galil Golan,VII,Menahemya,,2009,11
1134,282,A00056787​,48.0,2009-11-19,Dog,Amakim,VII,Gan Ner,,2009,11
1135,281,​A00056277,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
1136,429,A00056787,46.0,2009-11-15,Cat,Amakim,VII,Gan Ner,,2009,11
1137,427,A00056261,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
1138,428,A00056277,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
1139,226,A00056261​,44.0,2009-11-13,Dog,Amakim,VII,Gan Ner,,2009,11
1140,288,A00056259​,45.0,2009-11-13,Jackal,Amakim,VII,Tirat Zevi,,2009,11
1141,426,A00056259,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
1142,293,A00055058​,43.0,2009-11-03,Cattle,Galil Golan,VII,Yonatan,,2009,11
1143,425,A00055058,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
1144,287,A00054892​,42.0,2009-11-02,Cattle,Amakim,VII,Tirat Zevi,,2009,11
1145,277,A00054140​,41.0,2009-10-26,Dog,Amakim,VII,Tirat Zevi,,2009,10
1146,424,A00054140,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
1147,160,A00053949​,40.0,2009-10-24,Fox,Amakim,VII,Tel Yosef,,2009,10
1148,422,A00053755,39.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
1149,423,A00053949,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
1150,229,A00053755​,38.0,2009-10-21,Jackal,Amakim,VII,Yardena,,2009,10
1151,305,A00053754​,39.0,2009-10-21,Jackal,Amakim,VII,Newe Ur,,2009,10
1152,306,A00053180​,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
1153,421,A00053754,37.0,2009-10-15,Dog,Galil Golan,VII,En Ziwan,,2009,10
1154,420,A00053180,36.0,2009-10-09,Donkey,Shfela Vahar,VII,Sedot Mikha,,2009,10
1155,153,A00052608​,36.0,2009-10-09,Donkey,Shfela Vahar,III,Sedot Mikha,,2009,10
1156,316,A00052509​,35.0,2009-10-04,Cattle,Amakim,VII,,Akhuzat Shoshana,2009,10
1157,419,A00052608,35.0,2009-10-04,Cattle,Amakim,III,,Akhuzat Shoshana,2009,10
1158,418,A00052059,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
1159,302,A00051836​,34.0,2009-10-01,Dog,Galil Golan,VII,Mas'Ade,,2009,10
1160,193,A00051493​,33.0,2009-09-26,Jackal,Amakim,VII,Iksal,,2009,9
1161,294,A00051169​,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
1162,417,A00051493,32.0,2009-09-22,Dog,Galil Golan,VII,Kefar Blum,,2009,9
1163,416,A00051169,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
1164,275,A00051048​,31.0,2009-09-22,Dog,Galil Golan,VII,Ortal,,2009,9
1165,304,A00050596​,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
1166,414,A00051048,30.0,2009-09-14,Dog,Galil Golan,VII,Merom Golan,,2009,9
1167,415,A00050596,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
1168,289,A00050051​,29.0,2009-09-08,Dog,Amakim,VII,Hamadya,,2009,9
1169,296,A00049367​,28.0,2009-09-02,Dog,Galil Golan,VII,Majdal Shams,,2009,9
1170,313,A00047762​,27.0,2009-08-31,Dog,Galil Golan,VII,Zefat,,2009,8
1171,278,A00048874​,26.0,2009-08-27,Dog,Amakim,VII,Bet Yosef,,2009,8
1172,292,A00048623​,25.0,2009-08-25,Cattle,Galil Golan,VII,Yonatan,,2009,8
1173,303,A00048495​,24.0,2009-08-24,Dog,Galil Golan,VII,Merom Golan,,2009,8
1174,172,A00048248​,23.0,2009-08-20,Dog,Amakim,VII,Bet Yosef,,2009,8
1175,319,A00047942​,22.0,2009-08-18,Cattle,Galil Golan,VII,Buq'Ata,,2009,8
1176,297,A00047758​,21.0,2009-08-16,Martes,Galil Golan,I,Majdal Shams,,2009,8
1177,286,A00047365​,20.0,2009-08-11,Dog,Galil Golan,VII,Dan,,2009,8
1178,312,A00046399​,19.0,2009-08-03,Dog,Galil Golan,VII,Zefat,,2009,8
1179,285,A00046278​,18.0,2009-08-02,Dog,Galil Golan,VII,Dan,,2009,8
1180,308,A00045903​,17.0,2009-07-28,Jackal,Amakim,VII,,Ein Hogea,2009,7
1181,314,A00045746​,16.0,2009-07-27,Fox,Galil Maaravi,I,Shomera,,2009,7
1182,180,A00043324​,15.0,2009-07-05,Dog,Galil Golan,VII,Amir,,2009,7
1183,311,A00042321​,14.0,2009-06-23,Dog,Galil Golan,VII,Zefat,,2009,6
1184,182,A00042197​,13.0,2009-06-22,Jackal,Galil Golan,VII,She'Ar Yashuv,,2009,6
1185,291,A00041876​,12.0,2009-06-18,Cattle,Galil Golan,VII,Yonatan,,2009,6
1186,310,A00041047​,11.0,2009-06-10,Dog,Galil Golan,VII,Zefat,,2009,6
1187,309,A00034798​,10.0,2009-04-06,Fox,Negev,III,Otni'El,,2009,4
1188,236,A00034581​,9.0,2009-04-05,Sheep,Shfela Vahar,I,Yitav,,2009,4
1189,320,A00032867​,8.0,2009-03-18,Dog,Galil Golan,VII,Ein Qiniyye,,2009,3
1190,215,A00031827​,7.0,2009-03-09,Dog,Galil Golan,VII,Sede Eli'Ezer,,2009,3
1191,318,A00029427​,6.0,2009-02-16,Sheep,Galil Golan,I,Buq'Ata,,2009,2
1192,317,A00029271​,5.0,2009-02-15,Dog,Galil Golan,VII,Buq'Ata,,2009,2
1193,307,A00028219​,4.0,2009-02-03,Dog,Galil Golan,VII,En Ziwan,,2009,2
1194,301,A00028042​,3.0,2009-02-02,Dog,Galil Golan,VII,Mas'Ade,,2009,2
1195,298,A00027317​,2.0,2009-01-26,Dog,Galil Golan,VII,Metula,,2009,1
